# Data format: "%int(ChipTimeUS),%float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ),%float(RawAccelX),%float(RawAccelY),%float(RawAccelZ)"
839989995,0.83657,0.49925,-0.13402,0.78125,0.52441,-0.10742
839994835,0.74117,0.50836,-0.42488,0.68848,0.53516,-0.40039
839999671,-0.99755,1.24193,0.10861,-1.04395,1.23340,0.07324
840004565,-0.89069,1.69884,0.43733,-0.95313,1.68750,0.40234
840009198,0.58428,0.83313,-0.04132,0.52344,0.85254,-0.02441
840014027,0.94538,0.40382,-0.73357,0.89355,0.43750,-0.70117
840018866,-0.42172,1.26651,-0.10355,-0.47754,1.26953,-0.12012
840023714,-1.11645,1.68600,0.45130,-1.17480,1.67090,0.40918
840028545,0.35924,0.94127,0.02997,0.29883,0.95605,0.03906
840033378,1.32766,0.25923,-0.50726,1.27246,0.29688,-0.46289
840038211,0.45817,1.22831,-0.32858,0.38965,1.24805,-0.31641
840043053,-1.34769,1.29350,0.54711,-1.39160,1.27441,0.49902
840047888,-0.24291,1.58985,0.28600,-0.31250,1.59082,0.27246
840052528,0.91435,0.60164,-0.05278,0.85449,0.62695,-0.02441
840057367,1.32249,0.69822,-0.45918,1.25488,0.73438,-0.41699
840062212,-1.21104,0.92477,0.14049,-1.24512,0.91309,0.09961
840067060,-0.51284,1.49798,0.25597,-0.57520,1.49512,0.23438
840071903,0.45343,0.65372,-0.17509,0.40039,0.67285,-0.16113
840076735,0.53262,0.21987,-0.35874,0.49121,0.24316,-0.33984
840081579,-1.07867,1.03223,-0.03765,-1.11719,1.02441,-0.07422
840086424,-0.81096,1.59677,0.25997,-0.87109,1.58887,0.22852
840091055,0.42403,1.68244,-0.19232,0.34277,1.69922,-0.18359
840095900,1.79362,0.30968,-0.57475,1.72949,0.35547,-0.51563
840100745,1.61377,1.31717,-0.78520,1.52539,1.36035,-0.73535
840105589,-1.10951,1.28306,0.56988,-1.15723,1.26758,0.52930
840110434,-0.25477,1.46083,-0.42938,-0.31738,1.46973,-0.44043
840115280,0.94537,0.16966,-0.13692,0.89746,0.19727,-0.10547
840120120,0.17781,1.07056,-0.49180,0.11914,1.08789,-0.48730
840124957,-1.13731,1.13585,0.40064,-1.17969,1.12207,0.36035
840129796,-1.08984,1.40531,0.41498,-1.14063,1.39160,0.37500
840134426,0.01499,0.38458,-0.11039,-0.02344,0.39648,-0.10938
840139266,1.15328,0.75802,-0.69751,1.08789,0.79395,-0.66016
840144103,0.31068,1.13291,-0.05487,0.24609,1.14746,-0.04785
840148946,-0.85097,1.81294,0.81670,-0.91895,1.79785,0.78125
840153787,0.41088,0.53901,0.36561,0.35938,0.55176,0.37695
840158623,1.52944,0.40694,-0.30435,1.46582,0.44531,-0.25488
840163469,0.02480,0.97441,-0.11701,-0.03027,0.98535,-0.11816
840168318,-1.18157,1.76296,0.50269,-1.24121,1.74609,0.45801
840172946,0.59363,1.47859,-0.06141,0.51465,1.49707,-0.04688
840177770,1.22438,0.43773,-0.08781,1.16406,0.46875,-0.04883
840182614,-0.23223,0.45627,-0.98400,-0.26465,0.47363,-0.98828
840187459,-0.56676,1.11228,-0.01535,-0.61621,1.11230,-0.03613
840192302,-0.59994,1.53566,0.08450,-0.66113,1.53320,0.06055
840197144,0.30184,0.39306,0.01379,0.25781,0.40820,0.02344
840201983,0.63175,0.44882,-0.30507,0.58203,0.47266,-0.28418
840206823,-0.59916,1.12735,-0.02699,-0.64844,1.12695,-0.04883
840211460,-1.29369,1.77637,0.22218,-1.35059,1.76074,0.17480
840216308,0.55868,0.55377,-0.21119,0.50684,0.57520,-0.19336
840221151,1.48385,0.55878,-0.80095,1.41895,0.60156,-0.75195
840225994,0.33732,1.12531,-0.70728,0.27539,1.14746,-0.69727
840230835,-1.32707,1.56289,0.33696,-1.37793,1.54590,0.28906
840235678,-0.05541,1.14348,0.19095,-0.11523,1.14941,0.18555
840240517,1.74138,0.60766,-0.60513,1.66992,0.65234,-0.54883
840245363,0.80287,1.01566,-0.29536,0.73438,1.04102,-0.27148
840250199,-1.09467,1.48301,0.17640,-1.14648,1.47168,0.13672
840254825,-0.13317,1.60441,0.08075,-0.20410,1.60938,0.07129
840259662,0.51882,0.64597,-0.16152,0.46484,0.66602,-0.14551
840264496,0.65358,0.88008,-0.83103,0.59375,0.90918,-0.80957
840269334,-0.81393,1.12362,0.38640,-0.86133,1.11523,0.35645
840274184,-1.86275,1.66987,0.47003,-1.90820,1.64258,0.40430
840279034,-0.01302,0.92635,-0.27179,-0.06543,0.93848,-0.27344
840283878,1.17804,0.29524,-0.65520,1.12500,0.33203,-0.61523
840288723,-0.19679,1.09595,-0.24565,-0.25098,1.10449,-0.25391
840293368,-1.16306,1.28817,0.77833,-1.21094,1.26953,0.73535
840298212,-0.54644,0.95249,0.43303,-0.59375,0.94824,0.41211
840303052,1.08519,0.24934,-0.24977,1.03320,0.28027,-0.21387
840307887,-0.79181,0.63290,0.01915,-0.82422,0.62988,-0.00684
840312730,-1.45343,1.39557,0.24131,-1.49707,1.37793,0.19043
840317575,0.83113,1.76698,-0.09319,0.74023,1.78906,-0.07227
840322406,0.01186,0.34312,0.11879,-0.02637,0.35254,0.11914
840327239,1.29904,0.37529,-0.31677,1.24023,0.41016,-0.27441
840331885,-0.93463,1.03280,0.40357,-0.97754,1.02246,0.37012
840336733,-0.55473,1.54574,0.35548,-0.61816,1.54102,0.33203
840341579,0.09720,0.83910,0.05353,0.04395,0.84961,0.05469
840346409,1.48013,0.23526,-0.68366,1.42383,0.27734,-0.63379
840351254,-2.31456,1.08491,0.00279,-2.33398,1.05664,-0.07324
840356089,-0.98423,1.70031,0.16696,-1.04395,1.69043,0.12988
840360932,-0.91459,1.06724,0.00530,-0.95703,1.06152,-0.02637
840365774,1.16342,0.36008,-0.11952,1.10645,0.39063,-0.08203
840370613,0.95861,1.41797,-0.67775,0.87793,1.44922,-0.64941
840375252,-1.59770,1.19780,0.55366,-1.63477,1.17480,0.49805
840380104,-0.88077,2.10877,0.26730,-0.95410,2.09863,0.23145
840384943,0.43192,0.35490,0.02713,0.38672,0.37207,0.04102
840389775,1.18657,0.41440,-0.39631,1.12891,0.44824,-0.35742
840394615,-1.23838,0.90064,0.39795,-1.27246,0.88574,0.35547
840399457,-0.99967,1.81818,0.18461,-1.06250,1.80762,0.14648
840404298,0.75998,0.71870,-0.22276,0.70020,0.74316,-0.19922
840409132,1.67358,0.62407,-0.54706,1.60254,0.66699,-0.49316
840413767,0.90068,1.29140,-0.17090,0.82227,1.31641,-0.14551
840418612,-0.89634,1.45772,0.92636,-0.95410,1.44141,0.89063
840423451,0.36632,0.89941,-0.11740,0.30762,0.91602,-0.10742
840428293,1.21890,0.33696,-0.00479,1.16113,0.36719,0.03418
840433130,-1.65904,1.37264,-0.27741,-1.69629,1.35742,-0.33301
840437971,-1.13842,1.26907,0.85682,-1.18652,1.25000,0.81445
840442809,0.00089,1.41162,0.63217,-0.06934,1.41309,0.62598
840447639,0.43488,0.43985,-0.07450,0.38770,0.45801,-0.06055
840452472,0.71304,0.48567,-0.57202,0.66211,0.51367,-0.54785
840457116,-0.10794,1.09564,-0.14363,-0.16406,1.10449,-0.14941
840461958,0.16671,1.83923,0.78548,0.08105,1.84082,0.78223
840466794,0.55810,0.26891,0.57925,0.51074,0.28223,0.59570
840471630,1.22094,0.55886,-0.73480,1.16016,0.59668,-0.69434
840476464,-0.28077,0.87555,0.14406,-0.32910,0.87891,0.13281
840481290,-1.17565,1.85881,0.32851,-1.23730,1.84375,0.28418
840486135,0.38074,0.59450,-0.06134,0.33008,0.61133,-0.04980
840490973,1.29032,0.26712,-0.46685,1.23535,0.30371,-0.42383
840495612,0.50103,0.94093,-0.68289,0.44141,0.96582,-0.66699
840500438,-1.14424,1.25352,0.32396,-1.18945,1.24023,0.28320
840505280,0.22845,1.49306,0.36272,0.15332,1.50098,0.36426
840510121,0.87229,0.38433,-0.29926,0.82031,0.41211,-0.27051
840514958,0.46023,0.58380,-0.20598,0.40918,0.60352,-0.19141
840519800,-1.26109,1.03935,0.43159,-1.29883,1.02344,0.38770
840524641,-0.68614,1.70297,-0.04334,-0.75000,1.70020,-0.07031
840529477,1.30142,0.83887,-0.51376,1.23047,0.87500,-0.47266
840534117,1.39632,0.50540,-0.71120,1.33398,0.54590,-0.66504
840538956,-1.11345,1.27828,-0.49402,-1.15625,1.27441,-0.53125
840543805,-0.37301,1.31430,0.48785,-0.43359,1.31152,0.47070
840548639,-0.20725,0.74926,-0.37611,-0.25098,0.75977,-0.38281
840553481,1.58202,0.14451,-0.42177,1.52539,0.18555,-0.36914
840558314,0.86683,1.37452,-0.49279,0.78809,1.40234,-0.46777
840563165,-1.33615,1.28607,0.51144,-1.37988,1.26758,0.46387
840568012,-0.29486,1.25802,0.11086,-0.35352,1.26074,0.09766
840572855,1.09580,0.41620,0.16895,1.03711,0.44238,0.20313
840577486,0.96403,0.93473,-0.38899,0.89551,0.96387,-0.35938
840582335,-2.30076,1.28058,0.28633,-2.32715,1.24902,0.20898
840587176,-0.50635,1.77292,0.61944,-0.57813,1.76563,0.59570
840592011,0.49201,0.39587,-0.34201,0.44629,0.41797,-0.32520
840596849,1.24179,0.48764,-0.50650,1.18164,0.52344,-0.46582
840601694,-0.36679,1.34638,0.12136,-0.42676,1.34766,0.10547
840606539,-1.29943,1.53738,0.46040,-1.35059,1.51953,0.41309
840611382,0.40983,1.07573,-0.39334,0.34668,1.09570,-0.38184
840616015,1.55302,0.27983,-0.43889,1.49316,0.32031,-0.38770
840620837,-0.44366,1.05537,0.32929,-0.49512,1.05371,0.31152
840625651,-1.81204,1.43744,0.40767,-1.85156,1.41211,0.34473
840630471,0.16149,1.55757,0.52482,0.08496,1.56250,0.52344
840635290,0.85018,0.09918,0.34392,0.80371,0.12012,0.37109
840640112,-0.62231,0.69137,-1.08917,-0.65430,0.70313,-1.10645
840644934,-0.54529,1.27838,0.17181,-0.60059,1.27637,0.15039
840649755,-0.06331,1.94288,0.44150,-0.14648,1.94434,0.43164
840654576,0.20832,0.18515,0.19027,0.17090,0.19727,0.19727
840659207,1.24518,0.41627,-0.40698,1.18652,0.45117,-0.36621
840664045,-0.55393,1.44566,0.06502,-0.61328,1.44434,0.04297
840668895,-0.37045,1.84090,0.59386,-0.44629,1.83594,0.57422
840673737,-1.40568,0.79241,0.54291,-1.43457,0.77344,0.49512
840678583,0.69552,0.39390,-0.13293,0.64551,0.41699,-0.11035
840683419,-1.23428,1.15335,-0.73075,-1.27051,1.15039,-0.77051
840688268,-1.17603,1.39292,0.76351,-1.22656,1.37402,0.71973
840693108,0.22241,1.14914,0.31246,0.15723,1.15820,0.31543
840697740,1.19332,0.33380,-0.15193,1.13672,0.36523,-0.11328
840702572,0.16855,0.74302,-0.03634,0.11719,0.75586,-0.03223
840707410,-1.34005,1.06731,0.36662,-1.37695,1.05078,0.32031
840712263,-1.56192,1.39483,0.63762,-1.60547,1.37109,0.58203
840717104,-0.05422,0.31319,-0.03012,-0.08984,0.32324,-0.03125
840721935,0.76606,0.65312,-1.10598,0.71191,0.68750,-1.07910
840726785,-0.26455,1.48281,-0.31435,-0.32813,1.49023,-0.32617
840731627,-1.16036,1.67382,0.70346,-1.21875,1.65527,0.65918
840736269,0.40169,0.88741,0.53394,0.33984,0.89746,0.54297
840741095,1.26539,0.35183,-0.36381,1.20801,0.38672,-0.32227
840745941,0.40782,1.08665,-0.02582,0.34277,1.10254,-0.01563
840750789,-1.48249,1.74744,0.60721,-1.53711,1.72461,0.55273
840755637,-0.00837,1.14865,0.01803,-0.06836,1.15723,0.01465
840760472,1.22720,0.38382,-0.00289,1.16797,0.41406,0.03613
840765306,0.53648,0.75771,-0.47415,0.48047,0.78125,-0.45703
840770148,-1.64356,1.30377,0.06766,-1.68066,1.28516,0.01172
840774986,-1.78545,1.78947,0.33582,-1.83496,1.76465,0.27246
840779624,0.74017,0.84251,0.32901,0.67480,0.86035,0.34961
840784450,0.94803,0.33576,-0.15589,0.89551,0.36328,-0.12500
840789293,-0.88215,1.09156,0.21796,-0.92676,1.08398,0.18652
840794136,-0.51810,1.61301,0.56524,-0.58496,1.60645,0.54199
840798977,0.39958,0.83321,0.40739,0.33984,0.84473,0.41699
840803806,0.70526,0.53188,-0.38543,0.65234,0.55762,-0.36230
840808642,0.39057,1.40841,-0.15617,0.31738,1.42480,-0.14746
840813486,-1.60069,1.59654,0.23704,-1.64746,1.57617,0.18066
840818125,-2.25409,1.31958,0.69847,-2.28418,1.28418,0.62109
840822968,0.22820,0.65718,0.07603,0.17773,0.66992,0.08203
840827808,0.94156,0.64926,-0.48747,0.88184,0.67969,-0.45703
840832643,-1.47942,0.96212,0.74094,-1.51270,0.93945,0.68945
840837490,-1.69691,1.55161,0.54852,-1.74219,1.52637,0.48828
840842332,0.04290,0.73736,-0.11272,-0.00586,0.74902,-0.11230
840847171,0.97606,0.52333,-0.40974,0.91895,0.55371,-0.37793
840852015,-0.68655,1.50589,0.00874,-0.74512,1.50293,-0.01758
840856853,0.24368,1.75417,0.54950,0.16016,1.75977,0.54980
840861484,0.37872,1.28893,0.17289,0.30762,1.30176,0.18066
840866319,1.41729,-0.00038,-0.13597,1.36621,0.03516,-0.08887
840871154,-1.20982,0.84528,0.03235,-1.24121,0.83496,-0.00781
840876003,-0.44732,1.64048,0.23000,-0.51465,1.63867,0.20996
840880843,-0.42293,1.33689,0.06530,-0.48145,1.33789,0.04785
840885683,0.91062,0.29687,-0.27636,0.86035,0.32520,-0.24609
840890524,0.07740,0.74813,-0.23917,0.02832,0.76172,-0.23730
840895370,-0.75822,1.35935,0.45912,-0.81348,1.35059,0.42969
840900004,-0.94018,1.71874,0.12743,-1.00098,1.70996,0.09180
840904854,-0.32029,0.47107,0.32191,-0.35742,0.47266,0.31055
840909690,0.88540,0.26210,-0.80575,0.83887,0.29590,-0.77441
840914534,0.26349,1.81239,-0.71279,0.18359,1.83203,-0.70801
840919377,-0.27239,1.97326,0.13866,-0.35156,1.97461,0.12305
840924214,0.47322,0.95089,-0.08432,0.41113,0.96875,-0.07129
840929048,1.39415,0.33539,-0.78044,1.33691,0.37695,-0.73340
840933887,-0.15327,1.39995,-1.54585,-0.21094,1.42285,-1.54980
840938527,-0.27328,1.51493,0.19161,-0.33984,1.51660,0.17773
840943371,-0.32371,1.09239,0.04543,-0.37695,1.09570,0.03223
840948202,1.01067,0.29793,-0.12277,0.95801,0.32617,-0.08984
840953042,0.71699,0.54677,-0.08202,0.66211,0.56934,-0.05957
840957885,-0.95162,1.31262,0.37492,-1.00195,1.30176,0.33984
840962733,-0.17742,1.61524,0.11061,-0.24805,1.61914,0.09961
840967572,-0.44629,0.34624,-0.18115,-0.47559,0.35156,-0.19434
840972417,1.63402,0.48467,-0.28971,1.56641,0.52441,-0.23730
840977249,-0.16675,0.94279,0.99800,-0.22266,0.93848,0.98730
840981882,-1.31365,1.97300,0.72233,-1.37793,1.95117,0.67188
840986722,0.08991,0.68115,0.09522,0.04102,0.69141,0.09668
840991556,1.09860,0.32250,-0.16171,1.04395,0.35254,-0.12598
840996393,0.35365,1.31991,-0.51690,0.28516,1.33984,-0.50781
841001283,-1.56888,1.39862,0.17150,-1.61035,1.37988,0.11719
841006123,-0.23523,1.55666,0.21605,-0.30371,1.55859,0.20313
841010966,1.28887,0.69589,-0.63154,1.22266,0.73340,-0.58984
841015803,0.88468,1.19585,-0.25212,0.80957,1.22168,-0.22656
841020448,-1.84308,1.17852,0.66522,-1.87598,1.15039,0.60156
841025288,-1.18964,1.45280,0.67210,-1.24121,1.43457,0.62793
841030131,-0.67967,0.99995,0.10435,-0.72461,0.99707,0.08008
841034960,0.72100,0.55007,-0.75522,0.66895,0.58008,-0.73047
841039805,-0.87473,1.25484,-0.05003,-0.92285,1.25000,-0.08105
841044641,-0.71017,1.75175,0.70909,-0.77832,1.74023,0.67871
841049478,0.24156,1.10378,0.22055,0.17773,1.11426,0.22461
841054307,1.19973,0.31922,-0.40007,1.14453,0.35352,-0.36035
841059150,-0.55698,1.12778,0.07356,-0.60742,1.12695,0.05273
841063778,-1.46375,1.26999,0.72999,-1.50586,1.24707,0.67773
841068621,-0.21332,1.39965,0.11868,-0.27734,1.40332,0.10742
841073454,1.18531,0.25603,-0.11674,1.13086,0.28711,-0.07813
841078294,1.21298,1.20859,-0.21350,1.13184,1.23926,-0.17773
841083134,-1.19029,0.99683,0.76228,-1.22949,0.97852,0.71973
841087981,0.28863,1.19128,0.41537,0.22070,1.20020,0.41992
841092815,0.43689,0.46730,0.19988,0.38770,0.48242,0.21289
841097654,1.04498,0.35584,-0.58997,0.99219,0.38965,-0.55469
841102290,-0.74091,1.63215,-0.06835,-0.80176,1.62891,-0.09668
841107133,-0.59613,1.60061,0.30118,-0.66016,1.59570,0.27637
841111970,-0.12226,0.57782,-0.26981,-0.16309,0.58887,-0.27344
841116800,1.00318,0.30923,-0.97486,0.95410,0.34668,-0.93945
841121633,0.52912,1.22370,-0.64339,0.46094,1.24805,-0.62793
841126480,-0.65927,1.36707,0.32766,-0.71582,1.36133,0.30176
841131321,0.19156,1.50935,-0.43453,0.12012,1.52539,-0.43164
841136164,1.48347,0.39831,-0.53317,1.42188,0.43848,-0.48438
841140795,1.10503,0.56765,-0.28334,1.04395,0.59863,-0.24805
841145642,-0.39446,1.31780,0.77463,-0.45605,1.31152,0.75586
841150490,-0.33511,1.77406,0.26228,-0.40820,1.77344,0.24512
841155330,0.53536,0.04502,0.47419,0.49512,0.05957,0.49121
841160163,0.56612,0.50400,-0.00981,0.51465,0.52344,0.00781
841165003,-1.40363,1.36087,0.27289,-1.44727,1.34375,0.22363
841169846,-1.51534,1.72626,0.94617,-1.57031,1.69922,0.88965
841174682,0.51490,0.63283,0.59589,0.45801,0.64453,0.60938
841179520,0.73140,0.48327,-0.22873,0.67871,0.50781,-0.20508
841184148,0.61817,1.14885,-0.46822,0.54980,1.17285,-0.45020
841188990,-1.10711,1.60862,0.36936,-1.16309,1.59473,0.32813
841193833,-0.77278,1.31647,0.36534,-0.82617,1.30859,0.33594
841198679,0.86474,0.32775,-0.29437,0.81445,0.35547,-0.26563
841203512,0.69732,0.44243,-0.70104,0.64844,0.47168,-0.67676
841208359,-0.84024,1.18372,0.11807,-0.88770,1.17773,0.08789
841213193,-1.36242,1.73409,-0.87607,-1.41211,1.72949,-0.92188
841218041,1.15557,0.03036,-0.66051,1.11035,0.06738,-0.62012
841222679,1.29229,0.60856,-0.20289,1.22656,0.64160,-0.16211
841227526,0.31364,1.18947,0.46552,0.24512,1.19824,0.47070
841232359,-1.24658,1.94989,0.76615,-1.31152,1.92871,0.71777
841237207,-0.02464,1.00904,-0.06533,-0.08008,1.01855,-0.06836
841242047,1.41592,0.13092,-0.38814,1.36230,0.16895,-0.34082
841246886,-1.08527,1.16115,0.10811,-1.12793,1.15137,0.07031
841251728,-1.08640,1.42829,0.37381,-1.13770,1.41504,0.33398
841256572,-0.17800,1.06250,0.38849,-0.23438,1.06445,0.37891
841261412,0.99229,0.16856,-0.07865,0.94336,0.19629,-0.04590
841266041,-0.10506,0.54943,0.19980,-0.14746,0.55566,0.19531
841270867,-0.55556,1.71169,-0.21596,-0.62109,1.71289,-0.23828
841275714,-0.41924,1.70742,0.30777,-0.48926,1.70508,0.28809
841280549,1.12786,1.26270,-0.48980,1.04785,1.29492,-0.45605
841285390,2.47207,0.09342,-0.73633,2.40332,0.15234,-0.65430
841290232,-0.70830,0.57787,-0.05721,-0.74023,0.57715,-0.08008
841295081,-0.26546,1.74862,0.00914,-0.33789,1.75195,-0.00488
841299925,0.70743,0.99268,-0.39040,0.64160,1.01758,-0.36914
841304553,1.65382,0.18110,-0.37001,1.59473,0.22266,-0.31543
841309393,-0.41864,0.95713,0.33102,-0.46777,0.95605,0.31445
841314239,-0.99030,1.50487,0.71596,-1.04688,1.48926,0.67773
841319085,0.14745,1.02207,0.57100,0.08594,1.02734,0.57129
841323911,1.30655,0.44686,-0.20403,1.24512,0.48047,-0.16211
841328744,0.64251,1.03713,-0.09129,0.57520,1.05762,-0.07324
841333589,-1.81760,1.13026,0.67401,-1.84961,1.10254,0.61133
841338434,-1.97915,1.51294,0.97763,-2.02051,1.47852,0.90723
841343071,-0.64296,0.33036,0.57845,-0.67188,0.32422,0.55664
841347914,0.44427,0.69675,0.16535,0.38867,0.71191,0.17773
841352752,-0.55666,1.21216,0.27280,-0.61035,1.20898,0.25098
841357602,-0.89099,1.79287,-0.44501,-0.95215,1.79102,-0.47754
841362435,0.41070,-0.00950,-0.39601,0.37793,0.01270,-0.37988
841367272,0.85840,0.34022,-0.23729,0.80762,0.36719,-0.20898
841372114,-0.68157,0.82002,0.37895,-0.72266,0.81445,0.35449
841376952,-1.21042,1.54105,1.01408,-1.26563,1.51855,0.96777
841381802,-0.32254,1.01457,0.35662,-0.37500,1.01465,0.34277
841386427,1.16285,0.21339,-0.20144,1.11035,0.24512,-0.16309
841391268,0.47142,0.80729,0.20219,0.41211,0.82227,0.21484
841396110,-1.04234,1.17146,0.75342,-1.08887,1.15527,0.71484
841400956,-1.05054,1.77131,0.65336,-1.11328,1.75488,0.61230
841405801,0.38497,0.31151,0.46148,0.33984,0.32324,0.47266
841410638,0.77023,0.77277,-0.27380,0.70898,0.79785,-0.25000
841415483,-0.03276,0.80624,-0.36671,-0.08105,0.81934,-0.36816
841420324,-0.36414,1.75845,-0.13170,-0.43457,1.76172,-0.14844
841424962,1.45157,0.53749,-0.11420,1.38477,0.57227,-0.06836
841429795,1.24282,0.28148,-0.29873,1.18750,0.31543,-0.25781
841434641,-1.54839,1.11125,0.14122,-1.58203,1.09375,0.08887
841439484,-1.35330,1.66060,0.73010,-1.40820,1.63867,0.67969
841444322,-1.55315,0.61566,0.89367,-1.57617,0.59082,0.84082
841449161,0.72345,0.61140,-0.15739,0.66699,0.63477,-0.13477
841453996,0.34133,1.06677,-0.32947,0.27930,1.08496,-0.32031
841458839,-1.01081,1.30438,0.51785,-1.06055,1.29102,0.48047
841463677,-0.34327,1.25978,0.37792,-0.40234,1.25879,0.36230
841468319,0.69866,0.41479,-0.00852,0.64746,0.43652,0.01367
841473157,1.07240,0.66176,-0.40437,1.00977,0.69336,-0.37012
841478004,-0.17126,0.92706,0.09476,-0.22266,0.93262,0.08691
841482846,-1.40889,1.96110,-0.50035,-1.46582,1.95117,-0.54980
841487682,1.20693,1.00051,-0.90295,1.13477,1.03906,-0.86426
841492526,1.76957,0.18197,-0.47753,1.70898,0.22656,-0.41895
841497364,-0.18958,0.64329,0.24599,-0.23340,0.64746,0.23828
841502205,-0.91590,1.54976,0.19158,-0.97266,1.54102,0.15723
841506836,0.09406,1.80931,1.16192,0.00879,1.80566,1.15527
841511670,0.82789,0.41399,0.01971,0.77441,0.43750,0.04590
841516508,-0.02181,0.59535,-0.12988,-0.06543,0.60645,-0.13086
841521360,-1.25844,1.48526,0.40793,-1.30859,1.46875,0.36230
841526195,-0.76705,1.68621,0.18254,-0.83008,1.67969,0.15234
841531033,0.68093,0.26498,-0.13204,0.63477,0.28809,-0.10938
841535876,1.20085,0.48410,-0.53265,1.14160,0.51953,-0.49316
841540723,-0.73148,1.57914,0.37494,-0.79297,1.57129,0.34570
841545357,-1.10152,1.81024,0.11433,-1.16211,1.79883,0.07324
841550193,-1.51239,1.10991,-0.01669,-1.54590,1.09473,-0.06738
841555038,0.99602,0.14927,-0.67061,0.95020,0.18359,-0.63574
841559877,1.03834,1.06899,-0.61808,0.96582,1.10156,-0.58594
841564717,-1.07397,1.12977,0.83067,-1.11914,1.11230,0.79102
841569559,-0.29401,1.25215,0.55758,-0.35449,1.25000,0.54297
841574393,1.43781,0.69623,-0.20420,1.36719,0.73145,-0.15918
841579236,0.64891,1.56018,-0.21272,0.56738,1.58105,-0.19629
841584083,-1.18965,1.11170,0.61970,-1.23145,1.09473,0.57715
841588718,-1.37172,2.13112,-0.37834,-1.43457,2.12012,-0.42773
841593548,0.80350,0.13465,0.12021,0.75781,0.15723,0.14648
841598383,0.96264,0.31522,-0.31124,0.91113,0.34473,-0.27930
841603227,-0.73845,1.35705,0.01172,-0.79199,1.35352,-0.01563
841608076,-0.78995,1.88481,0.67888,-0.86035,1.87207,0.64551
841612920,-0.09753,0.90500,0.06587,-0.14941,0.91211,0.06055
841617758,1.24678,0.30519,-0.45061,1.19141,0.34082,-0.40918
841622605,-0.66512,1.44701,-0.15287,-0.72168,1.44629,-0.17773
841627241,-0.87556,1.48516,0.51628,-0.93262,1.47363,0.48242
841632075,0.37336,0.94565,0.27154,0.31152,0.95801,0.28027
841636902,0.71297,0.51977,-0.14079,0.65918,0.54297,-0.11816
841641743,1.41625,0.99302,-0.03080,1.33691,1.02539,0.01172
841646585,-0.94531,1.22559,0.12256,-0.99219,1.21777,0.08887
841651420,-0.17640,1.65229,0.54476,-0.25000,1.65137,0.53223
841656253,1.11396,0.42483,-0.26561,1.05664,0.45605,-0.22949
841661098,1.02974,0.41568,-1.04383,0.97754,0.45410,-1.00781
841665737,-0.41381,0.73275,-0.04533,-0.45508,0.73633,-0.05957
841670577,-0.60075,1.98644,0.14327,-0.67480,1.98242,0.11719
841675420,0.33759,0.77748,-0.21400,0.28320,0.79492,-0.20410
841680253,1.17308,0.27522,-0.52580,1.12012,0.31055,-0.48633
841685101,-0.38086,0.94067,0.22394,-0.42969,0.94141,0.20898
841689947,-0.63966,1.61628,0.23894,-0.70313,1.61133,0.21289
841694784,-0.27752,1.05070,0.86090,-0.33398,1.04590,0.84668
841699619,1.16709,0.50467,0.22095,1.10449,0.53125,0.25684
841704458,0.17877,1.08502,0.29104,0.11621,1.09375,0.29297
841709087,-1.67690,1.15067,0.69020,-1.71191,1.12500,0.63184
841713933,-1.79810,1.50261,1.10508,-1.84277,1.46973,1.04004
841718773,0.13773,0.49515,-0.01976,0.09375,0.50781,-0.01563
841723606,2.03148,0.68252,-0.40142,1.95215,0.72949,-0.33691
841728457,-1.16136,1.04837,0.68614,-1.20215,1.03125,0.64453
841733306,-0.01091,1.48025,0.00384,-0.08008,1.48828,-0.00098
841738143,0.02884,0.37096,0.18402,-0.01074,0.37988,0.18457
841742974,1.25995,0.31839,-0.47645,1.20410,0.35449,-0.43457
